"tweet_id","author","count_star()"
"1805132351359295893","2152696980",1
"1805118786996998152","1700031074728873984",1
"1805106399375937701","1683537626383433741",1
"1805031024553853082","579297067",1
"1805133889473478979","540110178",1
"1805064357564346523","1661520962242707457",1
"1805025339317309920","1795167744687509506",1
"1805032477813284868","1796590045786165248",1
"1804574784665317742","1222240031122907137",1
"1806254823139856439","1138440146",1
"1805843500069437937","967339935777869824",1
"1805711523589013944","7760172",1
"1805663948441817559","1164859382103977985",1
"1805663504508035306","1212786038",1
"1805535715138179309","376403749",1
"1804801012701577574","1366057299152957441",1
"1804782208495812729","96187249",1
"1804488878188802491","1562172219354226690",1
"1804417695607083281","1373717412508528654",1
"1804360195167883520","539127247",1
"1804296793779278316","1441008180398526470",1
"1805683330618474943","236524587",1
"1805588699918242134","236524587",1
"1804382127674273825","299289589",1
"1804293954524856804","836563889701670912",1
"1805691727074017557","1463903624",1
"1807848607871058055","1618401399213068288",1
"1807759956302843941","1694344217554776065",1
"1807756171597504953","1694344217554776065",1
"1807750992554868828","1523742169399500801",1
"1807624820537827578","1694344217554776065",1
"1807528983090590179","51582261",1
"1807525208267305305","1749504267092639745",1
"1807515299593539914","1122605972026023937",1
"1807527629567738115","348680194",1
"1807502663367422386","1659155135090552833",1
"1807488222290722908","193278190",1
"1807766898819453379","267909842",1
"1807760647255400602","1694344217554776065",1
"1807479914624376932","1588948388204220421",1
"1807475965007921608","463352935",1
"1807466618261315690","1275799732716294144",1
"1807452579426599256","1358153328073584653",1
"1807235869561999407","705542240035336192",1
"1807077360744727017","1646267601440440320",1
"1806889398669074475","1212735348125495296",1
"1806878139471077701","317444245",1
"1806877810222358846","101499340",1
"1808109156584296936","1342079120893763585",1
"1808106066586083509","1685691540583112704",1
"1808097613939400890","2209361445",1
"1808078694595862978","1466095115060002832",1
"1808076857163550940","1393480490",1
"1808051904590532947","1704068660623499264",1
"1808049957238108575","1734671541269389312",1
"1808044947675005407","715675506784382977",1
"1808041639077658683","1691058965562445824",1
"1808041152639115279","1355089541716205568",1
"1808040001072242899","856243149475389440",1
"1808034854711316536","190994578",1
"1808020181421011065","1522164886956290049",1
"1807979158699454592","1181725796739760135",1
"1807973082822234141","2878529104",1
"1807928879769690339","234378531",1
"1806890542728442331","1546007058541076482",1
"1807941101980115368","1678874876545757186",1
"1808102943524016284","1248022828546428928",1
"1807987835015676360","1036489248717856773",1
"1807905051991474340","343181885",1
"1807899919774277854","1645616366383185924",1
"1807894027418980425","1381734361058439168",1
"1807893544633561437","835266799872667649",1
"1807892990280847836","910689340514357250",1
"1807890141312131437","1411628423513096193",1
"1807888826813014156","106414083",1
"1807888686127931539","1239413165001035777",1
"1807888184669622483","1014202213546233857",1
"1807886375129342302","1584372561525313538",1
"1807846159379026045","1088075194500083712",1
"1807905327859523773","1723746751637811200",1
"1807689605526806573","1666948230003806209",1
"1807886966479835218","1623490597897003008",1
"1807886407928799732","1767121227984842752",1
"1807888683456254256","1646245360505856004",1
"1805678818902131100","1093567818187137024",1
"1804490711548502243","1448051572567597061",1
"1806065319489700210","1695358136993935360",1
"1805979051607118328","533362319",1
"1805546847102013648","1600502788647227395",1
"1804227890067968065","982730824532578304",1
"1806419967186727396","708681056262590464",1
"1806765807289958548","1707675868003291136",1
"1806321936722538515","274742312",1
"1806319715532275859","792789250500616192",1
"1806279976729055597","1458566279661502470",1
"1805871831020188031","3479422701",1
"1805701731185213746","177533849",1
"1805786212390592800","337268427",1
"1804797038980223402","1386424573051248642",1
"1804794082721435999","1364199143330226176",1
"1804784237054152991","1600161834073563141",1
"1804759572776624593","1226935168163876865",1
"1804745633183510972","1708500459856572417",1
"1804813516450242768","1623624820704387072",1
"1804822955869790494","1234109636854370305",1
"1807517144730521761","1714628776766652416",1
"1808066059985211533","1428266831530373121",1
"1808042585790755099","1585336334691991571",1
"1807929837450903746","1012384716",1
"1808091446378991682","1782513310077788160",1
"1808265429455946110","313191651",1
"1807371459385286714","714377328869171205",1
"1807006064031764680","2331018165",1
"1808113127491321935","297882087",1
"1807019858858487876","1580213182861381641",1
"1796448533438206019","1624805745194672130",1
"1796298433474781661","747567347733499909",1
"1796291864934396094","625566377",1
"1796128094694314272","87832988",1
"1795974961334477227","273287266",1
"1795934078547448250","404353147",1
"1795807412202377595","1332022858852294659",1
"1795793121017516444","1774523863482658817",1
"1795905302442782839","1267025294914920448",1
"1802972394505547854","1390065848631582722",1
"1802148296217014434","1542920343840514048",1
"1802033262593786259","379081311",1
"1802026028488941598","1365578420",1
"1802811301757866468","1710222842149613568",1
"1801313216615579947","1441454548288212992",1
"1801268240787591654","2447620081",1
"1801203774217748678","272952431",1
"1801203726369091738","147645879",1
"1801200178302431588","1720741360364363776",1
"1802317848674451884","1184308577487544321",1
"1801203601995419648","1615266997",1
"1802021107169677528","539838364",1
"1802412896325976111","914865647347216385",1
"1793850372328657288","1227334340960571394",1
"1793916998491267099","1558565656194334720",1
"1796848452657189310","976582672121257986",1
"1796698849450307829","1126130174",1
"1796651507682570667","299219032",1
"1796847502445977640","3296538657",1
"1797332561435164994","1262748491933073412",1
"1797329226841907337","1952655066",1
"1797744993064628403","1655635430262337536",1
"1797741890772840817","1355557446220181508",1
"1797729474743808065","1791201040060084224",1
"1797709140737036504","392264743",1
"1797721283926401339","1640996524246069253",1
"1800491375328391219","1297568761730551808",1
"1794359064404869564","396782669",1
"1794063487238369331","1510152512887836676",1
"1798854733719056774","1633135726375124997",1
"1794057058154586153","422695080",1
"1801024705970782560","1434641099088400388",1
"1796262322878484685","271010097",1
"1800722377976016906","1793281853861797888",1
"1800647440535581029","1752432281262723072",1
"1800825772967596498","1120815873919520768",1
"1800432683262370039","714377328869171205",1
"1800164584265056596","714377328869171205",1
"1799688683693498627","1419031342260658180",1
"1799459771067867337","1587108623930609667",1
"1799429814283379155","1437784047300775938",1
"1799425823172386892","488710266",1
"1800951897454727450","1555643617510932480",1
"1800945302641254452","829350493738643456",1
"1802752001064804417","46548248",1
"1802438572852568303","1785032798601891840",1
"1798636512399257950","1299992307727556609",1
"1801759250915725379","2737381686",1
"1801537232446042576","1489283426444353539",1
"1801208722825343380","207636452",1
"1800527673208512876","1053551942",1
"1800440899031404670","1736319943501639681",1
"1800295289540001893","2879444955",1
"1799728105445380317","1372628116657561602",1
"1799559787698368903","1621152552258801672",1
"1801522541019742524","618107583",1
"1800430811659026510","1467950971527602176",1
"1800251230419357813","1485156987147112456",1
"1799788145959207409","4889370826",1
"1801279622111191227","1736319943501639681",1
